control_scope,dataset,source_model,seed,layer,probe_split,N,T,D,coordinate_system,offline_only,family,condition,alpha,scale_mode,mask_seed,target_zero_fraction,achieved_zero_fraction,mask_replicate,marginal_preservation_check,r50,r80,r90,r95,r99,stable_rank,spectral_entropy,entropy_effective_rank,normalized_entropy_effective_rank,mean_abs_g,rms_g,exact_zero_fraction,near_zero_fraction,temporal_gate_cosine,adjacent_timestep_cosine,checkpoint_sha256,method,epoch100_test_accuracy,selected_test_accuracy,source_file
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190825.0,0.25,0.25,5.0,nan,97,277,409,522,692,50.67662854612594,5.997883476464402,402.5758299335103,0.5032197874168878,0.006991772735815,0.0510939519290391,0.25,0.25,0.0692586898803711,0.1077820281651739,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=578
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190825.0,0.5,0.5,5.0,nan,92,269,402,516,687,48.6935997879388,5.981042262756064,395.8527357836771,0.4948159197295963,0.0057083202115605,0.0510891200544751,0.5,0.5,0.0517147816717624,0.0794009145713251,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=579
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190825.0,0.75,0.75,5.0,nan,83,250,379,494,674,28.20170058707968,5.885853312402663,359.90975245676435,0.4498871905709554,0.0040331584262968,0.051084437527373,0.75,0.75,0.0339239090681076,0.0508949535377388,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=580
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190825.0,0.8771907552083333,0.8771907552083333,5.0,nan,74,234,361,474,656,51.07749660852444,5.842499747472143,344.63977719173164,0.4307997214896645,0.0028309727641253,0.0510812712825264,0.8771907552083333,0.8771907552083333,0.023248866200447,0.0331470951307642,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=581
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190826.0,0.0,0.0,6.0,nan,95,276,408,522,694,44.877746430415456,5.975161818880248,393.5317768104556,0.4919147210130695,0.0080752498187902,0.0510966494466838,0.0,0.0,0.0864801332354545,0.1353426659684559,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=582
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190826.0,0.25,0.25,6.0,nan,97,279,411,524,694,53.82040689145308,6.005629424624424,405.7062699034064,0.507132837379258,0.0069943365724529,0.051094019755661,0.25,0.25,0.069290392100811,0.1073349687466907,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=583
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190826.0,0.5,0.5,6.0,nan,99,278,408,521,691,56.67858035467468,6.013849990779885,409.05515112552735,0.5113189389069092,0.0057087246961156,0.0510891114410863,0.5,0.5,0.0517469905316829,0.0791470300966551,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=584
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190826.0,0.75,0.75,6.0,nan,94,267,396,508,681,37.993476266815655,5.964449348855666,389.338579298804,0.486673224123505,0.0040337832914613,0.0510844396982733,0.75,0.75,0.0337134040892124,0.0507165528701924,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=585
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190826.0,0.8771907552083333,0.8771907552083333,6.0,nan,71,224,350,465,653,33.8982335062121,5.786425176949779,325.8460976996139,0.4073076221245174,0.0028243099734215,0.0510813598174972,0.8771907552083333,0.8771907552083333,0.0230169966816902,0.0325788231903887,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=586
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190827.0,0.0,0.0,7.0,nan,95,276,408,522,694,44.877746430415456,5.975161818880248,393.5317768104556,0.4919147210130695,0.0080752498187902,0.0510966494466838,0.0,0.0,0.0864801332354545,0.1353426659684559,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=587
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190827.0,0.25,0.25,7.0,nan,99,279,410,524,694,51.23684894254188,6.0092104359120535,407.1617130592373,0.5089521413240466,0.0069934031923214,0.0510939796825388,0.25,0.25,0.0691976100206375,0.1080211233107377,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=588
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190827.0,0.5,0.5,7.0,nan,99,278,409,521,692,64.2585983582354,6.018354650914195,410.9019620623874,0.5136274525779843,0.0057103451244192,0.051089079611824,0.5,0.5,0.0516597852110862,0.0811052511420086,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=589
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190827.0,0.75,0.75,7.0,nan,91,261,390,503,680,43.18141386679405,5.951557524828848,384.351510127072,0.48043938765884,0.004039994721833,0.051084376085656,0.75,0.75,0.0338619835674762,0.0518598943063694,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=590
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190827.0,0.8771907552083333,0.8771907552083333,7.0,nan,77,233,357,471,655,35.70087153891808,5.815862499217646,335.58071181831707,0.4194758897728963,0.0028338528295565,0.0510812804352681,0.8771907552083333,0.8771907552083333,0.0227625574916601,0.0328893768053456,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=591
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190828.0,0.0,0.0,8.0,nan,95,276,408,522,694,44.877746430415456,5.975161818880248,393.5317768104556,0.4919147210130695,0.0080752498187902,0.0510966494466838,0.0,0.0,0.0864801332354545,0.1353426659684559,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=592
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190828.0,0.25,0.25,8.0,nan,101,283,415,528,696,56.23744362193634,6.028688094670602,415.1700082056912,0.518962510257114,0.0069875350779496,0.0510939795216284,0.25,0.25,0.0689166486263275,0.1075909969475991,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=593
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190828.0,0.5,0.5,8.0,nan,102,282,413,525,693,61.977476688266016,6.037826962415588,418.9815822095587,0.5237269777619484,0.0057001491417652,0.0510891201950057,0.5,0.5,0.0516331642866134,0.0807090607840376,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=594
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190828.0,0.75,0.75,8.0,nan,92,265,393,506,681,41.32683286384535,5.9658289207769615,389.8760705393464,0.4873450881741829,0.0040237476381811,0.0510843468331047,0.75,0.75,0.0336367189884185,0.0511114441592189,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=595
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190828.0,0.8771907552083333,0.8771907552083333,8.0,nan,79,236,359,473,657,36.10966989974917,5.845427214040411,345.6501768515695,0.4320627210644618,0.0028252204344424,0.0510812717795769,0.8771907552083333,0.8771907552083333,0.022863995283842,0.0328852105775963,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=596
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190829.0,0.0,0.0,9.0,nan,95,276,408,522,694,44.877746430415456,5.975161818880248,393.5317768104556,0.4919147210130695,0.0080752498187902,0.0510966494466838,0.0,0.0,0.0864801332354545,0.1353426659684559,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=597
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190829.0,0.25,0.25,9.0,nan,99,279,410,523,694,54.5819092451397,6.012455716296524,408.48521338318096,0.5106065167289762,0.0069938396702141,0.0510939789147341,0.25,0.25,0.0690532550215721,0.1086993080284106,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=598
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190829.0,0.5,0.5,9.0,nan,98,276,406,519,691,65.15934800104887,6.013582066562183,408.9455700245358,0.5111819625306697,0.0057069185270025,0.051089105436108,0.5,0.5,0.0514123290777206,0.0799168382242815,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=599
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190829.0,0.75,0.75,9.0,nan,96,270,398,510,684,66.13651145611261,5.99543579694707,401.5916582801664,0.5019895728502081,0.0040325080194261,0.0510844207811591,0.75,0.75,0.0335800722241401,0.0511627820208944,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=600
offline_post_hoc,N-MNIST,SNN-DFA,20260908,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190829.0,0.8771907552083333,0.8771907552083333,9.0,nan,82,242,365,478,662,49.58041878417299,5.878377498637698,357.2291664404468,0.4465364580505584,0.0028299099380116,0.0510813535489576,0.8771907552083333,0.8771907552083333,0.0230222530663013,0.0326579954632358,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=601
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190900.0,0.0,0.0,0.0,nan,126,325,451,550,683,52.49342029089328,6.1395231779636426,463.83235263569344,0.5797904407946168,0.0125399515634074,0.0648233262756018,0.0,0.0,0.0577606633305549,0.10571942270405,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=602
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190900.0,0.25,0.25,0.0,nan,127,325,451,548,681,64.91445153006164,6.155276328371539,471.19702958065966,0.5889962869758246,0.0108507841166544,0.0648173093477324,0.25,0.25,0.0439415983855724,0.0803627467917761,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=603
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190900.0,0.5,0.5,0.0,nan,128,323,447,545,678,87.15981076175194,6.168737973890465,477.5830033838872,0.596978754229859,0.0088539535835366,0.0648106035778319,0.5,0.5,0.0303045809268951,0.055966210573504,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=604
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190900.0,0.75,0.75,0.0,nan,123,313,438,537,672,89.27111655781299,6.14183407085863,464.9054589632062,0.5811318237040077,0.0062640228780523,0.0648028507102739,0.75,0.75,0.0169751867651939,0.0311431690492075,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=605
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190900.0,0.8980546875,0.8980546875,0.0,nan,108,286,408,508,655,72.2010156813244,6.055431071342763,426.4226844400008,0.533028355550001,0.0040020035214829,0.0647975331904331,0.8980546875,0.8980546875,0.0093033257871866,0.0173279554000425,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=606
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190901.0,0.0,0.0,1.0,nan,126,325,451,550,683,52.49342029089328,6.1395231779636426,463.83235263569344,0.5797904407946168,0.0125399515634074,0.0648233262756018,0.0,0.0,0.0577606633305549,0.10571942270405,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=607
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190901.0,0.25,0.25,1.0,nan,129,327,453,551,683,64.47083704213306,6.161163597491633,473.9792751806593,0.5924740939758241,0.0108546087194526,0.0648173515018734,0.25,0.25,0.0439135730266571,0.0800427101650319,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=608
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190901.0,0.5,0.5,1.0,nan,131,326,451,549,682,65.57842140478176,6.169870208430904,478.1240455917834,0.5976550569897293,0.008856183744522,0.0648106951117125,0.5,0.5,0.0302332825958728,0.0549411098959505,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=609
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190901.0,0.75,0.75,1.0,nan,124,314,439,536,673,49.04316992726726,6.141201482250104,464.6114580664378,0.5807643225830472,0.0062610475162203,0.064802959047897,0.75,0.75,0.0170073080807924,0.0307882940816167,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=610
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190901.0,0.8980546875,0.8980546875,1.0,nan,108,287,410,509,657,75.65321778276173,6.052143784150317,425.02321210486906,0.5312790151310863,0.0039984035527114,0.0647976417994535,0.8980546875,0.8980546875,0.0095411771908402,0.0173776155331035,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=611
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190902.0,0.0,0.0,2.0,nan,126,325,451,550,683,52.49342029089328,6.1395231779636426,463.83235263569344,0.5797904407946168,0.0125399515634074,0.0648233262756018,0.0,0.0,0.0577606633305549,0.10571942270405,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=612
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190902.0,0.25,0.25,2.0,nan,126,324,450,549,682,66.48963167201974,6.150990182677896,469.1817324752288,0.5864771655940361,0.0108637025585741,0.0648173241979608,0.25,0.25,0.0441086441278457,0.0804913098666031,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=613
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190902.0,0.5,0.5,2.0,nan,125,321,447,546,680,64.95215129022407,6.149286090923175,468.3828846018056,0.585478605752257,0.0088787185321999,0.0648106307476009,0.5,0.5,0.0305895879864692,0.0561974882037377,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=614
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190902.0,0.75,0.75,2.0,nan,119,311,437,535,669,49.752981224191146,6.121965793232748,455.7597438905747,0.5696996798632185,0.0062727898002391,0.0648028153362998,0.75,0.75,0.0170873571187257,0.0319231930447118,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=615
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190902.0,0.8980546875,0.8980546875,2.0,nan,101,281,405,505,649,67.00359045280535,6.02078449864554,411.9016052612516,0.5148770065765645,0.0040017636785028,0.0647975662367359,0.8980546875,0.8980546875,0.0094991298392415,0.0182407401893841,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=616
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190903.0,0.0,0.0,3.0,nan,126,325,451,550,683,52.49342029089328,6.1395231779636426,463.83235263569344,0.5797904407946168,0.0125399515634074,0.0648233262756018,0.0,0.0,0.0577606633305549,0.10571942270405,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=617
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190903.0,0.25,0.25,3.0,nan,131,327,453,551,682,66.07217595321825,6.171687832872657,478.9938858251969,0.5987423572814962,0.0108601158913294,0.0648172488743693,0.25,0.25,0.0439298190176487,0.0804955487954106,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=618
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190903.0,0.5,0.5,3.0,nan,132,324,449,547,681,87.12829782081596,6.185472157795386,485.64220923947335,0.6070527615493417,0.0088686720426201,0.0648105341359431,0.5,0.5,0.0303540043532848,0.0552593180417321,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=619
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190903.0,0.75,0.75,3.0,nan,119,307,431,531,671,112.00343122645631,6.131356598822723,460.0598541899181,0.5750748177373977,0.0062725384664816,0.0648028910964519,0.75,0.75,0.0171243473887443,0.0316012745059501,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=620
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190903.0,0.8980546875,0.8980546875,3.0,nan,100,276,398,499,655,66.15643827309346,5.99566406615267,401.683339752608,0.50210417469076,0.0040032517624794,0.0647975522048238,0.8980546875,0.8980546875,0.0093399798497557,0.0175154781617612,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=621
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190904.0,0.0,0.0,4.0,nan,126,325,451,550,683,52.49342029089328,6.1395231779636426,463.83235263569344,0.5797904407946168,0.0125399515634074,0.0648233262756018,0.0,0.0,0.0577606633305549,0.10571942270405,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=622
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190904.0,0.25,0.25,4.0,nan,131,329,454,551,683,64.9481659736824,6.172717802421364,479.4874890961464,0.599359361370183,0.0108646409840607,0.0648173016523187,0.25,0.25,0.0440730936825275,0.0806623122320592,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=623
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190904.0,0.5,0.5,4.0,nan,133,329,454,550,681,83.67601130132628,6.188788279828195,487.2553312460614,0.6090691640575767,0.0088712191339422,0.06481058432356,0.5,0.5,0.0303942300379276,0.0554634410523246,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=624
offline_post_hoc,N-MNIST,SNN-DFA,20260909,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190904.0,0.75,0.75,4.0,nan,128,322,445,541,675,104.2356786747862,6.173408313598474,479.8186949041478,0.5997733686301847,0.0062741317421793,0.0648028425216737,0.75,0.75,0.0170040745288133,0.0315839123760758,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=625
