dataset,source_model,seed,layer,checkpoint,checkpoint_file,checkpoint_sha256,probe_split,N,T,D,coordinate_system,offline_only,family,condition,alpha,scale_mode,mask_seed,target_zero_fraction,achieved_zero_fraction,spectrum_reused_by_scale_invariance,mean_abs_g,rms_g,l2_norm_all_T_N_D,mean_per_sample_timestep_l2,exact_zero_fraction,near_zero_fraction,near_zero_threshold,temporal_gate_cosine,adjacent_timestep_cosine,norm_cv_over_time,gate_temporal_variance,zero_norm_fraction,cosine_definition,variance_definition,r50,r80,r90,r95,r99,stable_rank,spectral_entropy,entropy_effective_rank,normalized_entropy_effective_rank,ann_target_source,mask_replicate,marginal_preservation_check
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,unscaled,nan,0.8660709635416667,0.8660709635416667,False,0.0118570055582987,0.0653958465332636,229.24019400586263,1.788210119143109,0.8660709635416667,0.8660709635416667,1e-06,0.0510743632912635,0.0969473028066788,0.2072273007628994,0.0039094767372944,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",130,332,460,558,684,59.475415110667456,6.165081522137447,475.8399328426388,0.5947999160532985,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,global_frobenius_norm_matched,nan,0.8660709635416667,0.8660709635416667,True,0.0118575059246225,0.0653986062418938,229.20982360839844,1.788285581671748,0.8660709635416667,0.8660709635416667,1e-06,0.0510743632912635,0.0969473028066788,0.2072273007628994,0.0039094767372944,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",130,332,460,558,684,59.475415110667456,6.165081522137447,475.8399328426388,0.5947999160532985,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,unscaled,nan,0.0,0.0,False,0.0180714903137724,0.0784339304263179,274.9442109970391,2.0978275386700624,0.0,0.0,1e-06,0.0834382772445678,0.1277970875771341,0.3060682971227998,0.0054703020651909,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",111,307,436,538,671,34.584512110157725,6.0325253402923344,416.76617799115337,0.5209577224889417,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,global_frobenius_norm_matched,nan,0.0,0.0,True,0.0180714903137724,0.0784339304263179,274.7684326171875,2.0978275386700624,0.0,0.0,1e-06,0.0834382772445678,0.1277970875771341,0.3060682971227998,0.0054703020651909,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",111,307,436,538,671,34.584512110157725,6.0325253402923344,416.76617799115337,0.5209577224889417,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,unscaled,nan,0.25,0.25,False,0.0180252461018162,0.0784338394446879,274.9438920678147,2.0978236533273606,0.25,0.25,1e-06,0.0831841304898262,0.1277567525014896,0.3060704467901599,0.0054713455557819,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",111,307,436,538,671,34.609236697004135,6.032664472188906,416.8241674939254,0.5210302093674067,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,global_frobenius_norm_matched,nan,0.25,0.25,True,0.0180252461018162,0.0784338394446879,274.7684326171875,2.0978236533273606,0.25,0.25,1e-06,0.0831841304898262,0.1277567525014896,0.3060704467901599,0.0054713455557819,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",111,307,436,538,671,34.609236697004135,6.032664472188906,416.8241674939254,0.5210302093674067,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,unscaled,nan,0.5,0.5,False,0.0178294509984661,0.0784327785538018,274.9401731950524,2.0977849008499603,0.5,0.5,1e-06,0.0818479433655738,0.1270490118441015,0.3060858143914929,0.0054774573005046,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",111,307,437,538,671,34.80206512077183,6.034036440294297,417.3964294300816,0.521745536787602,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,global_frobenius_norm_matched,nan,0.5,0.5,True,0.0178294509984661,0.0784327785538018,274.7684326171875,2.0977849008499603,0.5,0.5,1e-06,0.0818479433655738,0.1270490118441015,0.3060858143914929,0.0054774573005046,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",111,307,437,538,671,34.80206512077183,6.034036440294297,417.3964294300816,0.521745536787602,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,unscaled,nan,0.75,0.75,False,0.0172083615048798,0.0784214205084061,274.9003584259512,2.09742844461798,0.75,0.75,1e-06,0.0768757984042167,0.1215156483876545,0.3061655070625117,0.0055018518285973,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",112,308,437,539,671,36.13912577176664,6.0440745921826124,421.60741809848224,0.5270092726231028,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,global_frobenius_norm_matched,nan,0.75,0.75,True,0.017208441507356,0.0784217851000466,274.7684020996094,2.097438195855924,0.75,0.75,1e-06,0.0768757984042167,0.1215156483876545,0.3061655070625117,0.0055018518285973,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",112,308,437,539,671,36.13912577176664,6.0440745921826124,421.60741809848224,0.5270092726231028,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,unscaled,nan,0.803372802734375,0.803372802734375,False,0.0168879516852057,0.0784089577482135,274.8566711626798,2.097056655132544,0.803372802734375,0.803372802734375,1e-06,0.0741673782467842,0.1177271114536148,0.3062256665820732,0.0055148370354318,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",113,309,438,539,672,37.10382513909202,6.051115377690883,424.5863401675959,0.5307329252094949,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,global_frobenius_norm_matched,nan,0.803372802734375,0.803372802734375,True,0.0168883221136427,0.0784106776096756,274.76837158203125,2.0971026530095327,0.803372802734375,0.803372802734375,1e-06,0.0741673782467842,0.1177271114536148,0.3062256665820732,0.0055148370354318,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",113,309,438,539,672,37.10382513909202,6.051115377690883,424.5863401675959,0.5307329252094949,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H3,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,unscaled,nan,0.0,0.0,False,0.0080752498187902,0.0510966494466838,179.11544009525807,1.2686475287219816,0.0,0.0,1e-06,0.0864801332354545,0.1353426659684559,0.4808315073887553,0.002385791022067,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,276,408,522,694,44.877746430415456,5.975161818880248,393.5317768104556,0.4919147210130695,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H3,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,global_frobenius_norm_matched,nan,0.0,0.0,True,0.0080752498187902,0.0510966494466838,179.04067993164062,1.2686475287219816,0.0,0.0,1e-06,0.0864801332354545,0.1353426659684559,0.4808315073887553,0.002385791022067,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,276,408,522,694,44.877746430415456,5.975161818880248,393.5317768104556,0.4919147210130695,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H3,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,unscaled,nan,0.25,0.25,False,0.0080233729571496,0.0510965250863561,179.11500415953532,1.268640699971626,0.25,0.25,1e-06,0.0861920639872551,0.1352594971221963,0.4808390607004277,0.0023862718391537,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,276,408,522,694,44.94036256705191,5.9753444384673005,393.6036499835536,0.4920045624794419,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H3,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,global_frobenius_norm_matched,nan,0.25,0.25,True,0.0080233729571496,0.0510965250863561,179.04067993164062,1.268640699971626,0.25,0.25,1e-06,0.0861920639872551,0.1352594971221963,0.4808390607004277,0.0023862718391537,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,276,408,522,694,44.94036256705191,5.9753444384673005,393.6036499835536,0.4920045624794419,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H3,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,unscaled,nan,0.5,0.5,False,0.0079071124079436,0.0510959803661812,179.11309468415996,1.2686096014586117,0.5,0.5,1e-06,0.0853820741176605,0.1348807442688498,0.4808744531975492,0.0023874534167721,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,276,408,522,694,45.06610961254495,5.975789796973141,393.7789837572992,0.492223729696624,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H3,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,global_frobenius_norm_matched,nan,0.5,0.5,True,0.0079071124079436,0.0510959803661812,179.04067993164062,1.2686096014586117,0.5,0.5,1e-06,0.0853820741176605,0.1348807442688498,0.4808744531975492,0.0023874534167721,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,276,408,522,694,45.06610961254495,5.975789796973141,393.7789837572992,0.492223729696624,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H3,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,unscaled,nan,0.75,0.75,False,0.0076784054450508,0.0510938127057481,179.1054961144547,1.2685025581009446,0.75,0.75,1e-06,0.0832472741603851,0.1333025942689798,0.4809799043880318,0.0023905696917389,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,276,408,522,694,45.51511360606884,5.977569402447705,394.4803789107801,0.4931004736384751,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H3,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,global_frobenius_norm_matched,nan,0.75,0.75,True,0.0076784072613767,0.0510938248585119,179.0406951904297,1.268502859513018,0.75,0.75,1e-06,0.0832472741603851,0.1333025942689798,0.4809799043880318,0.0023905696917389,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,276,408,522,694,45.51511360606884,5.977569402447705,394.4803789107801,0.4931004736384751,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H3,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,unscaled,nan,0.8771907552083333,0.8771907552083333,False,0.0073824435323876,0.0510864220359083,179.07958868030056,1.2682238070947045,0.8771907552083333,0.8771907552083333,1e-06,0.0788789093494415,0.1282606740551486,0.4811682725504803,0.0023965960824661,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,277,409,523,694,46.90353044562387,5.983632539127324,396.8794329122777,0.4960992911403471,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H3,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,global_frobenius_norm_matched,nan,0.8771907552083333,0.8771907552083333,True,0.0073825068965426,0.0510868605165067,179.0406951904297,1.2682346924493606,0.8771907552083333,0.8771907552083333,1e-06,0.0788789093494415,0.1282606740551486,0.4811682725504803,0.0023965960824661,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,277,409,523,694,46.90353044562387,5.983632539127324,396.8794329122777,0.4960992911403471,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,unscaled,nan,0.0,0.0,False,0.0125399515634074,0.0648233262756018,227.23326754345996,1.7708581180841363,0.0,0.0,1e-06,0.0577606633305549,0.10571942270405,0.2088612055919909,0.0038148680434816,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",126,325,451,550,683,52.49342029089328,6.1395231779636426,463.83235263569344,0.5797904407946168,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,global_frobenius_norm_matched,nan,0.0,0.0,True,0.0125399515634074,0.0648233262756018,227.12503051757807,1.7708581180841363,0.0,0.0,1e-06,0.0577606633305549,0.10571942270405,0.2088612055919909,0.0038148680434816,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",126,325,451,550,683,52.49342029089328,6.1395231779636426,463.83235263569344,0.5797904407946168,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,unscaled,nan,0.25,0.25,False,0.012524902967961,0.0648233170050331,227.23323504618395,1.7708578033077558,0.25,0.25,1e-06,0.0576985478401184,0.1057140543578175,0.2088613124230094,0.0038150548234873,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",126,325,451,550,683,52.50862241776763,6.139607830722209,463.8716189858354,0.5798395237322943,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,global_frobenius_norm_matched,nan,0.25,0.25,True,0.012524902967961,0.0648233170050331,227.12503051757807,1.7708578033077558,0.25,0.25,1e-06,0.0576985478401184,0.1057140543578175,0.2088613124230094,0.0038150548234873,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",126,325,451,550,683,52.50862241776763,6.139607830722209,463.8716189858354,0.5798395237322943,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,unscaled,nan,0.5,0.5,False,0.012454970667742,0.0648231447281786,227.2326311427008,1.770852257903138,0.5,0.5,1e-06,0.0572709143161773,0.1055388669391717,0.2088629286514558,0.0038164883162425,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",126,325,451,550,683,52.67483417734721,6.140326825588099,464.2052602271151,0.5802565752838938,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,global_frobenius_norm_matched,nan,0.5,0.5,True,0.012454970667742,0.0648231447281786,227.12503051757807,1.770852257903138,0.5,0.5,1e-06,0.0572709143161773,0.1055388669391717,0.2088629286514558,0.0038164883162425,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",126,325,451,550,683,52.67483417734721,6.140326825588099,464.2052602271151,0.5802565752838938,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,unscaled,nan,0.75,0.75,False,0.012169779447954,0.0648201335552596,227.22207570377387,1.7707609524886427,0.75,0.75,1e-06,0.0550831109285354,0.1030840267216815,0.2088844993897298,0.0038244932834408,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",127,326,452,550,683,53.98342489080717,6.144855008550756,466.31203290387344,0.5828900411298418,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,global_frobenius_norm_matched,nan,0.75,0.75,True,0.0121697866922114,0.0648201721752493,227.1250457763672,1.7707620074036865,0.75,0.75,1e-06,0.0550831109285354,0.1030840267216815,0.2088844993897298,0.0038244932834408,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",127,326,452,550,683,53.98342489080717,6.144855008550756,466.31203290387344,0.5828900411298418,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,unscaled,nan,0.8980546875,0.8980546875,False,0.0113523338311683,0.064776688467673,227.0697822350756,1.7694761586034262,0.8980546875,0.8980546875,1e-06,0.0481469333171844,0.09127295317886,0.2091536479898014,0.0038477671580788,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",129,328,453,551,684,59.72805673431943,6.160360773967713,473.5989061737166,0.5919986327171458,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,global_frobenius_norm_matched,nan,0.8980546875,0.8980546875,True,0.0113551432894103,0.0647927193025203,227.1249084472656,1.769914065816494,0.8980546875,0.8980546875,1e-06,0.0481469333171844,0.09127295317886,0.2091536479898014,0.0038477671580788,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",129,328,453,551,684,59.72805673431943,6.160360773967713,473.5989061737166,0.5919986327171458,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,unscaled,nan,0.0,0.0,False,0.0187023040796299,0.0798131234254295,279.7788677443478,2.1278719393064502,0.0,0.0,1e-06,0.0862229540944099,0.1306824314420197,0.3143915440178949,0.0056491428788165,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",104,300,432,536,674,33.98108993861835,5.992686556518867,400.4891025474471,0.5006113781843089,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260909,H2,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,global_frobenius_norm_matched,nan,0.0,0.0,True,0.0187023040796299,0.0798131234254295,279.59295654296875,2.1278719393064502,0.0,0.0,1e-06,0.0862229540944099,0.1306824314420197,0.3143915440178949,0.0056491428788165,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",104,300,432,536,674,33.98108993861835,5.992686556518867,400.4891025474471,0.5006113781843089,tables/5_seed_review/gate_per_seed.csv,nan,nan
